num_1_1,num_1_2,num_1_3,num_1_4m,num_0_1,num_0_2,num_0_3,num_0_4m,num_1_all,T=300k
0,2,1,1,2,1,0,0,11,1.6732817
2,3,0,0,3,2,0,0,8,1.984061
2,0,2,0,2,1,1,0,8,1.6540102
1,0,0,2,1,1,1,0,9,1.4328727
5,0,0,0,3,1,0,1,5,1.331419
3,1,0,1,5,0,0,0,10,1.5122523
4,0,1,0,3,0,0,1,7,1.7060264
0,3,1,0,2,2,0,0,9,1.8454528
2,2,1,0,2,2,0,0,9,1.9443145
5,0,0,0,2,2,0,1,5,1.5070428
1,3,0,0,2,1,0,1,7,1.6516141
0,0,0,2,0,1,0,0,13,1.1731843
2,2,1,0,2,2,0,0,9,2.068392
2,0,2,0,1,1,0,1,8,1.5259991
1,2,0,1,2,2,0,0,9,1.8854656
3,2,0,0,2,3,0,0,7,1.9159497
4,1,0,0,3,1,0,1,6,1.9915756
3,1,0,0,1,1,1,1,5,1.623915
1,1,1,1,2,0,1,0,10,1.4192961
1,1,0,1,0,2,1,0,8,1.3172417
5,1,0,0,4,2,0,0,7,1.9698707
3,0,1,0,2,1,0,1,6,1.8593572
1,1,0,1,0,1,1,0,10,1.2890821
1,0,1,1,2,1,1,0,8,1.4862854
2,0,0,2,1,2,0,0,10,1.5905218
3,0,0,1,1,1,1,0,9,1.416647
3,2,0,0,3,0,0,1,7,1.7950044
1,1,0,0,0,1,0,2,3,1.219649
4,0,0,1,4,1,0,0,9,1.6440678
1,4,0,0,2,2,0,0,9,1.7299839
1,0,0,1,0,1,0,1,7,1.060343
0,0,0,2,0,0,1,1,8,1.1733277
1,2,0,1,2,2,0,0,9,1.6234462
1,0,1,1,1,1,0,1,8,1.5601394
4,0,0,0,2,1,0,1,4,1.3204232
1,0,0,1,1,0,1,1,5,1.2818224
2,2,0,0,1,4,0,0,6,1.4865248
3,1,1,0,4,0,1,0,8,1.6687918
3,1,0,1,4,1,0,0,9,1.6914256
2,2,1,0,3,0,1,0,9,1.8630183
1,1,0,1,0,1,2,0,7,1.4066801
2,0,0,1,2,2,0,0,9,1.2531455
2,1,1,0,0,1,2,0,7,1.388151
4,1,0,0,2,2,1,0,6,1.7602589
1,0,0,1,1,0,2,0,8,1.1327689
2,2,0,0,2,2,1,0,6,1.7149985
4,1,0,0,3,1,0,1,6,1.7145815
4,2,0,0,5,1,0,0,8,2.0164521
3,1,1,0,4,0,1,0,8,1.7738953
3,0,0,1,2,0,2,0,7,1.4661621
1,3,0,0,3,1,1,0,7,1.6775897
1,0,2,1,4,0,0,0,11,1.6640486
2,1,1,0,2,1,0,1,7,1.829698
0,3,1,0,2,2,0,0,9,1.910609
3,0,0,1,2,1,0,1,7,1.525193
3,2,0,0,2,1,0,1,7,1.7626389
3,2,0,0,3,1,1,0,7,1.8785403
3,0,1,0,3,0,0,1,6,1.7115737
4,1,1,0,4,1,0,0,9,2.063771
2,1,0,1,2,1,1,0,8,1.5870085
2,2,0,0,2,2,1,0,6,1.7276397
3,1,1,0,5,1,0,0,8,1.6386836
1,1,2,0,0,3,0,0,9,1.4515802
2,1,0,1,2,2,0,0,9,1.4174975
2,1,0,1,4,1,0,0,9,1.6584812
3,1,0,0,2,0,1,1,5,1.6247389
2,0,2,0,3,2,0,0,8,1.6670499
2,0,0,1,1,2,0,0,10,1.3080133
4,1,0,0,4,1,1,0,6,1.867865
2,1,0,1,3,2,0,0,8,1.7095031
1,0,1,1,0,2,1,0,8,1.4478897
3,0,0,0,1,0,0,2,3,1.2945141
1,2,1,0,3,2,0,0,8,1.7862495
3,1,0,1,4,1,0,0,9,1.6860309
2,1,1,0,1,1,0,1,7,1.7083191
3,0,0,1,2,1,1,0,8,1.4474207
5,0,0,0,3,0,1,1,5,1.4568675
3,1,0,0,2,0,0,2,5,1.50831
1,0,0,1,0,0,0,2,6,0.99767542
1,2,0,1,2,2,0,0,9,1.7636877
5,0,0,0,2,2,0,1,5,1.4887828
3,0,0,1,3,1,1,0,7,1.5048537
5,1,0,0,6,1,0,0,7,1.9034783
2,0,0,1,3,0,0,1,8,1.2532446
1,2,1,0,2,1,1,0,8,1.6040558
3,0,0,1,3,1,0,0,10,1.4474492
3,1,1,0,3,2,0,0,8,1.7658211
0,1,0,1,1,1,1,0,9,1.1285671
1,1,1,0,1,1,2,0,6,1.3831441
2,1,2,0,5,0,0,0,10,1.8167731
2,1,0,1,4,0,1,0,8,1.5618975
1,3,0,0,1,1,0,1,7,1.8927791
2,2,0,0,1,1,2,0,6,1.6704193
2,0,1,1,4,1,0,0,9,1.6546041
2,1,0,1,3,0,0,1,8,1.6629204
4,1,0,0,2,2,1,0,6,1.8539538
0,0,1,1,0,0,0,1,7,1.244681
2,3,0,0,3,2,0,0,8,2.0926418
2,2,0,1,3,1,0,0,10,1.7877834
1,0,2,0,1,0,1,1,7,1.4506419
4,0,1,0,4,2,0,0,7,1.8200244
3,2,0,0,3,0,0,1,7,1.7909455
4,0,1,0,2,3,0,0,7,1.8488246
2,0,2,0,4,0,1,0,8,1.5851574
4,1,0,0,2,1,0,1,6,1.7795047
2,0,1,1,2,2,0,0,9,1.628309
4,0,1,0,4,2,0,0,7,1.6179044
0,1,0,1,1,0,1,1,7,1.0394926
2,1,0,1,1,1,0,1,8,1.5305688
0,2,0,1,1,0,1,0,11,1.3289689
2,1,1,0,3,0,0,1,7,1.7049701
3,0,1,0,2,0,1,1,6,1.4560499
3,0,1,0,2,1,0,1,6,1.6847769
2,1,1,0,2,0,2,0,7,1.8022865
2,0,0,1,1,1,0,0,12,1.2786546
1,1,0,1,1,1,0,1,7,1.5549847
3,1,1,0,3,2,0,0,8,1.9615856
1,0,1,1,2,0,0,1,9,1.4468646
4,2,0,0,5,1,0,0,8,2.1029365
2,0,0,1,1,1,2,0,6,1.2249316
4,0,0,0,1,3,0,1,4,1.0998133
0,2,1,0,0,2,0,1,7,1.4670881
2,1,1,0,0,2,0,1,7,1.3449975
1,1,2,0,4,1,0,0,9,1.828564
1,1,0,1,0,2,0,1,7,1.3688678
3,1,1,0,2,1,1,0,8,1.8626183
3,0,0,1,3,1,0,0,10,1.3468726
3,1,0,0,3,0,0,1,5,1.6686188
0,3,0,0,2,1,0,1,6,1.6971656
2,1,2,0,5,0,0,0,10,1.7418264
2,1,1,0,1,2,1,0,7,1.7122792
4,1,0,0,2,1,0,1,6,1.8333217
3,1,1,0,3,2,0,0,8,2.0099244
3,0,1,0,3,0,2,0,6,1.6265223
4,0,0,1,4,1,0,0,9,1.5693411
2,0,0,2,3,0,0,0,12,1.2675912
3,3,0,0,4,1,0,0,9,2.0975227
1,1,0,1,2,1,0,0,11,1.3285328
2,3,0,0,2,1,1,0,8,1.9156848
5,0,1,0,3,2,0,0,8,2.0036979
1,1,1,1,2,1,0,0,11,1.6263233
1,2,0,0,1,1,1,1,5,1.2662506
1,3,0,0,2,0,2,0,7,1.788963
3,1,1,0,3,2,0,0,8,1.7711594
0,2,0,1,2,1,1,0,8,1.3809674
1,0,1,1,0,1,1,0,10,1.3452573
1,0,1,1,1,1,0,1,8,1.3921388
0,2,0,1,0,1,0,1,8,1.5642195
4,2,0,0,3,2,0,0,8,2.0519571
1,3,0,0,2,0,2,0,7,1.4529389
4,1,0,0,2,2,1,0,6,1.8458848
2,3,0,0,2,1,1,0,8,1.9167088
2,1,1,0,0,1,2,0,7,1.2116979
1,2,0,0,1,0,0,2,5,1.6237258
4,2,0,0,5,1,0,0,8,1.9841975
3,1,0,1,3,1,0,0,10,1.8330935
3,3,0,0,4,1,0,0,9,2.1381226
3,1,0,1,4,1,0,0,9,1.8588942
3,0,1,0,0,3,1,0,6,1.3501288
1,1,2,0,3,0,1,0,9,1.6544491
2,1,1,0,3,1,1,0,7,1.8276764
2,3,0,0,1,3,0,0,8,2.184531
1,1,1,0,1,2,0,1,6,1.7926441
1,1,0,1,1,1,0,1,8,1.456236
2,1,0,0,2,0,1,1,4,1.4821105
2,2,1,0,4,1,0,0,9,1.8917296
1,2,1,0,3,0,0,1,8,1.7361994
3,1,1,0,3,2,0,0,8,1.8695288
1,2,1,0,2,1,1,0,8,1.6994172
1,1,2,0,2,2,0,0,9,1.8846769
3,2,0,0,4,2,0,0,7,1.9392185
0,1,1,1,0,1,1,0,10,1.3339397
2,1,0,0,2,0,1,1,4,1.4978104
2,0,0,1,2,0,1,1,6,1.6251224
1,0,1,0,1,0,1,1,4,1.4082257
1,0,0,1,0,0,1,1,5,1.1141025
1,1,0,1,1,2,0,0,10,1.3394926
3,1,0,0,3,0,1,1,5,1.5331348
2,2,1,0,3,0,1,0,9,1.5930355
1,2,1,0,3,2,0,0,8,1.9844328
2,3,0,0,3,2,0,0,8,1.9978223
1,1,0,0,1,0,0,2,3,1.2895931
3,1,1,0,4,0,1,0,8,1.8627064
2,0,0,1,4,0,0,0,11,1.2219789
4,0,0,1,5,1,0,0,8,1.6329385
3,0,0,0,1,1,0,2,3,0.98412478
1,1,2,0,1,1,1,0,9,1.5824599
1,1,0,1,0,3,0,0,9,1.2088318
2,0,1,1,4,1,0,0,9,1.4837873
1,2,0,1,2,1,0,0,11,1.5097117
3,0,0,1,2,1,0,1,7,1.7148511
0,2,1,0,1,1,0,1,7,1.4498327
0,2,1,1,4,0,0,0,11,1.568915
2,0,1,1,2,2,0,0,9,1.6584544
1,2,1,0,4,0,1,0,8,1.7780889
1,2,1,0,2,1,1,0,8,1.6537002
1,2,0,1,2,2,0,0,9,1.7875984
2,2,0,0,2,2,1,0,6,1.8703861
1,3,1,0,3,1,0,0,10,2.0357533
2,2,0,0,3,1,0,1,6,1.9615505
5,1,0,0,5,0,1,0,7,1.6657016
1,0,1,1,0,1,0,1,9,1.2587835
6,0,0,0,4,1,1,0,6,1.5520769
3,1,1,0,2,1,1,0,8,2.0288904
3,2,0,0,3,1,1,0,7,2.0202022
2,1,0,1,0,2,1,0,8,1.4977804
3,1,0,0,1,1,1,1,5,1.378992
3,0,0,0,0,0,1,2,3,0.96667534
4,0,0,1,3,0,0,1,8,1.5156916
5,0,1,0,5,1,0,0,8,1.7372955
3,1,1,0,3,0,0,1,8,1.6420723
0,0,2,0,1,0,1,1,6,1.2733551
3,2,0,0,4,2,0,0,7,1.9216512
3,0,2,0,4,1,0,0,9,1.6441159
0,1,0,2,1,1,0,0,12,1.4783671
1,1,0,1,0,0,1,1,7,1.2960453
2,2,0,0,4,0,0,1,6,1.6689225
2,0,0,1,1,1,0,1,6,1.5776669
2,2,0,0,2,2,1,0,6,1.6493245
1,1,0,2,4,0,0,0,11,1.6161612
2,1,1,0,3,1,1,0,7,1.8255763
2,0,1,1,4,1,0,0,9,1.6036941
3,2,0,0,0,4,0,0,7,1.7099055
1,1,2,0,2,2,0,0,9,1.742214
3,2,0,0,2,3,0,0,7,1.7278702
2,2,1,0,3,0,1,0,9,1.654856
1,1,1,0,0,1,1,1,6,1.4538845
2,2,0,0,3,1,0,1,6,1.5928922
2,2,1,0,4,1,0,0,9,1.7073174
1,1,1,0,1,0,0,1,6,1.5688729
4,1,0,0,2,2,1,0,6,1.9432644
3,1,0,0,2,0,1,1,5,1.6231979
2,0,0,0,0,0,0,2,2,0.83081424
4,2,0,0,3,2,0,0,8,2.2795188
4,2,0,0,5,1,0,0,8,2.0482457
2,2,1,0,2,2,0,0,9,1.8700683
3,1,0,0,1,2,0,1,5,1.6338981
2,3,0,0,4,0,1,0,8,1.5470831
4,1,0,0,2,2,1,0,6,1.5861804
1,1,0,1,1,1,1,0,9,1.3619674
1,2,0,1,2,2,0,0,9,1.6033283
3,2,0,0,1,2,1,0,7,1.9629591
1,0,1,1,1,1,1,0,9,1.3106099
2,2,0,0,1,2,0,1,6,1.9199611
3,0,0,1,2,1,0,1,7,1.6987014
0,0,2,1,2,0,1,0,10,1.5000104
1,0,0,1,0,0,0,1,5,1.1948664
1,2,1,0,2,1,1,0,8,1.6680714
0,1,0,1,2,0,1,0,10,1.1088935
1,1,2,0,1,1,1,0,9,1.5694218
2,1,1,0,2,0,2,0,7,1.511145
3,1,0,0,1,1,0,1,5,1.7010622
2,1,1,1,4,0,0,0,11,1.7274015
2,0,0,2,3,1,0,0,10,1.6079531
1,1,1,0,1,0,1,1,6,1.4263481
5,0,0,0,2,1,2,0,5,1.4375755
4,0,0,0,1,1,1,1,4,1.5532874
1,1,1,0,2,0,1,1,6,1.3924111
4,2,0,0,5,1,0,0,8,1.9545615
3,1,1,0,3,0,0,1,8,1.6311141
2,2,1,0,4,1,0,0,9,1.8885028
2,1,2,0,3,1,0,0,10,1.9503354
5,0,1,0,5,1,0,0,8,1.8285934
1,1,0,1,1,0,2,0,8,1.1600784
3,1,0,0,1,2,0,1,5,1.6617931
2,1,1,0,2,3,0,0,7,1.3921343
3,1,0,0,1,1,1,1,5,1.9493128
4,0,1,0,3,1,1,0,7,1.7966731
3,0,0,0,1,1,1,1,3,1.3249354
0,1,1,1,1,1,1,0,9,1.4030316
2,2,0,0,2,1,0,1,6,1.7473147
2,0,1,0,2,1,0,1,5,1.606496
1,0,0,1,1,0,1,0,11,1.0447458
1,0,1,1,0,1,1,0,10,1.2732158
1,1,0,1,2,1,0,1,7,1.6865394
4,0,0,1,2,1,1,0,8,1.5544751
2,2,0,0,2,2,1,0,6,1.5536239
1,1,1,0,1,0,0,1,6,1.5347114
1,3,0,0,1,0,1,1,7,1.485716
1,1,1,0,1,1,2,0,6,1.2446367
1,1,0,1,2,1,0,0,11,1.2808341
1,1,0,1,3,0,0,1,8,1.3687983
3,0,1,0,2,2,1,0,6,1.5006958
2,2,0,0,1,0,1,1,6,1.5252758
2,0,2,0,1,0,2,0,8,1.4222531
1,1,0,1,1,0,0,1,8,1.506554
1,2,0,1,1,1,1,0,9,1.4686356
6,0,0,0,2,2,1,0,6,1.7273562
2,0,1,1,2,2,0,0,9,1.8121313
2,0,2,0,2,1,1,0,8,1.5627922
1,1,2,0,2,2,0,0,9,1.6275061
3,2,0,0,2,1,0,1,7,1.8677421
2,1,0,1,2,2,0,0,9,1.5808283
1,1,0,1,1,1,0,1,8,1.4419785
3,1,0,0,0,1,1,1,5,1.3413118
2,2,0,0,3,0,0,1,6,1.7255635
1,3,0,0,0,4,0,0,7,1.3835273
2,1,0,1,1,1,0,1,8,1.8201909
3,0,0,1,2,1,0,1,7,1.4423606
2,1,0,1,3,0,1,0,9,1.4140363
2,1,0,1,1,3,0,0,8,1.6150779
2,1,1,0,0,1,2,0,7,1.3181179
1,1,0,1,3,0,0,1,8,1.3527941
3,2,0,0,1,2,1,0,7,1.709975
1,1,1,0,1,1,2,0,6,1.7276278
2,1,1,0,2,0,2,0,7,1.6209669
2,1,1,0,2,0,0,1,7,1.8816297
0,1,1,1,1,1,1,0,9,1.3060246
4,0,1,0,3,1,1,0,7,1.5319507
2,1,0,1,2,1,1,0,8,1.4611135
1,2,1,0,4,0,1,0,8,1.5818824
1,1,0,2,3,0,0,0,12,1.5245284
4,2,0,0,3,2,0,0,8,2.1803205
2,1,0,1,4,0,0,0,11,1.5100951
1,2,1,0,1,3,0,0,8,1.5358461
1,0,1,1,2,1,1,0,8,1.4342047
3,1,0,0,3,1,0,1,5,1.6894518
3,1,0,0,2,0,1,1,5,1.6583543
3,0,0,1,2,1,1,0,8,1.4532471
3,1,0,0,1,1,1,1,5,1.6134534
1,1,0,1,3,0,0,1,8,1.4565434
5,0,0,0,3,0,1,1,5,1.4934574
2,1,1,1,4,0,0,0,11,1.67935
2,1,1,0,1,0,1,1,7,1.7421126
4,0,1,0,2,3,0,0,7,1.816319
1,0,0,2,2,0,1,0,10,1.3873373
2,0,0,1,3,0,0,1,7,1.3372204
2,2,0,0,1,1,2,0,6,1.7587676
5,1,0,0,4,2,0,0,7,1.8984888
2,1,0,1,2,1,1,0,8,1.6615134
3,0,1,0,1,1,0,1,6,1.7562636
0,4,0,0,2,1,1,0,8,1.6655108
3,3,0,0,6,0,0,0,9,1.897853
3,0,0,0,0,2,0,1,3,1.1317949
3,0,1,0,2,2,1,0,6,1.3518003
2,1,0,0,2,0,0,1,4,1.6113359
4,1,1,0,6,0,0,0,9,1.9060111
2,1,0,1,1,1,1,0,9,1.502898
1,0,1,1,1,3,0,0,8,1.3950629
3,1,0,0,1,2,0,1,5,1.5692102
3,0,1,0,0,1,1,1,6,1.4464316
4,1,0,0,1,4,0,0,6,1.764292
2,1,0,1,3,2,0,0,8,1.581314
2,1,1,0,2,0,2,0,7,1.3623161
3,0,0,0,1,0,0,2,3,1.073898
2,1,0,1,4,1,0,0,9,1.5344592
2,1,0,1,3,0,1,0,9,1.5123799
4,0,1,0,3,1,1,0,7,1.7407153
1,2,0,1,4,0,0,0,11,1.5355523
0,2,0,1,1,1,0,1,8,1.5792143
2,1,0,0,1,1,0,1,4,1.3734367
0,2,0,1,2,0,0,1,8,1.3970711
4,0,0,0,2,1,1,1,4,1.2268652
3,1,0,1,4,1,0,0,9,1.7415624
1,2,1,0,3,0,0,1,8,1.8542067
2,0,2,0,3,0,0,1,8,1.4044974
1,1,1,0,0,1,1,1,6,1.2841631
3,0,1,0,2,0,1,1,6,1.3604045
1,2,1,0,2,0,0,1,8,1.6747179
1,0,0,1,0,1,0,1,5,1.1903001
1,2,1,0,3,2,0,0,8,1.5517935
0,2,1,1,3,0,0,0,12,1.6928617
2,0,1,1,3,0,1,0,9,1.6047338
4,1,0,0,2,2,1,0,6,1.5923159
4,1,0,0,3,1,0,1,6,1.7579504
3,2,0,0,4,2,0,0,7,1.6616485
4,1,0,0,3,0,2,0,6,1.7000929
1,1,0,1,2,1,0,0,11,1.2642262
0,0,1,1,0,0,1,0,12,1.0629604
2,2,0,0,1,2,0,1,6,1.5364037
3,2,0,0,3,1,1,0,7,1.9401588
5,0,0,0,2,4,0,0,5,1.4389108
2,2,0,0,2,2,1,0,6,1.7141061
2,1,1,0,3,1,1,0,7,1.6648126
1,2,1,0,1,3,0,0,8,1.8256078
2,0,0,1,2,2,0,0,9,1.1407192
3,0,0,1,3,1,1,0,7,1.46457
2,1,0,0,2,0,0,2,4,1.5539004
1,2,0,1,1,1,1,0,9,1.5242404
0,2,1,0,0,2,0,1,7,1.3257734
3,1,0,0,1,2,0,1,5,1.8542188
5,0,1,0,3,2,0,0,8,1.9708506
0,1,0,2,1,0,1,0,11,1.4693245
3,0,0,1,2,1,1,0,8,1.4897662
2,0,2,0,2,1,1,0,8,1.418216
1,2,0,1,2,2,0,0,9,1.7124313
2,1,1,0,0,1,2,0,7,1.4372164
4,1,0,0,3,1,0,1,6,1.8228402
1,1,2,0,2,0,0,1,9,1.7922108
3,1,0,0,1,2,0,1,5,1.8524202
2,1,0,0,1,0,1,1,4,1.6059033
1,3,1,0,3,1,0,0,10,1.8184087
1,0,1,1,2,1,0,0,11,1.2361875
2,2,0,1,5,0,0,0,10,1.6288644
2,1,0,0,2,0,1,1,4,1.6553035
4,1,1,0,4,1,0,0,9,1.8916208
1,3,0,0,3,1,1,0,7,1.594777
2,0,0,1,0,1,1,1,6,1.1417938
1,1,1,1,4,0,0,0,11,1.4874908
1,1,1,0,2,0,0,1,6,1.7117628
1,0,1,1,1,1,0,1,8,1.5559156
2,1,0,0,2,0,1,1,4,1.622161
2,3,0,0,4,0,1,0,8,1.8291095
2,0,1,1,2,0,1,0,10,1.5562892
1,0,1,1,1,3,0,0,8,1.4317433
1,1,0,2,2,1,0,0,11,1.773265
2,2,0,0,2,2,1,0,6,1.7348388
2,2,1,0,6,0,0,0,9,1.9047221
2,0,0,1,1,1,0,1,6,1.6147914
3,1,0,0,2,0,1,1,5,1.8064129
1,2,1,0,4,0,1,0,8,1.6833783
2,0,2,0,1,0,2,0,8,1.5554024
3,0,0,1,1,2,1,0,7,1.471182
3,2,1,0,5,0,0,0,10,1.948437
0,3,1,0,1,1,1,0,9,1.5366043
4,1,0,0,1,1,2,0,6,1.8277428
2,1,1,0,4,0,0,1,7,1.7706102
2,2,0,1,4,0,0,0,11,1.5223829
2,1,0,1,1,1,1,0,9,1.6647526
3,1,0,0,1,2,0,1,5,1.6572056
5,0,0,0,2,2,0,1,5,1.4237418
1,3,0,0,3,1,1,0,7,1.570153
1,1,0,1,1,1,0,1,7,1.3957735
1,0,1,1,2,1,1,0,8,1.5461986
3,2,0,0,2,3,0,0,7,1.8930366
1,1,1,1,1,2,0,0,10,1.8762175
1,1,1,1,3,1,0,0,10,1.7424754
2,3,0,0,2,1,1,0,8,2.1542497
1,0,0,2,1,0,0,1,9,1.5191959
4,0,0,0,2,1,1,1,4,1.300644
1,0,2,0,0,0,0,2,7,1.34242
3,0,0,1,3,0,0,1,7,1.5160663
4,0,0,0,3,0,0,1,4,1.38213
0,0,1,2,2,1,0,0,11,1.7175659
2,1,0,1,3,0,0,1,8,1.851697
2,1,0,0,0,1,3,0,4,1.1406937
3,1,1,0,3,2,0,0,8,1.9675742
3,2,0,0,3,1,1,0,7,1.8761606
1,1,2,0,2,2,0,0,9,1.5901605
0,3,0,0,2,0,1,1,6,1.416664
3,1,1,0,2,1,1,0,8,1.8416733
2,0,2,0,2,1,1,0,8,1.7577511
0,2,0,1,1,1,0,1,8,1.4855672
2,1,1,0,2,1,0,1,7,1.7568232
2,2,1,0,4,1,0,0,9,1.8299508
4,0,1,0,4,2,0,0,7,1.7432826
5,1,0,0,4,2,0,0,7,2.1057072
2,0,0,1,2,0,0,1,7,1.4164559
4,0,0,1,6,0,0,0,9,1.4665202
0,2,0,1,0,0,2,0,9,1.1079289
3,1,0,1,3,0,1,0,9,1.7942383
3,1,1,0,5,1,0,0,8,1.924165
4,1,0,0,3,0,2,0,6,1.4846017
1,2,1,0,2,1,1,0,8,1.8124052
1,1,1,1,3,1,0,0,10,1.6918741
4,0,0,1,4,1,0,0,9,1.641021
4,0,1,0,3,0,0,1,7,1.8223752
1,0,0,1,1,0,0,1,8,1.1056095
2,2,0,0,1,1,0,1,6,1.7629139
5,1,0,0,5,0,1,0,7,1.7608624
4,0,1,0,3,1,1,0,7,1.6534886
0,0,0,1,0,0,1,1,6,0.98237592
5,0,1,0,5,1,0,0,8,1.8057277
3,0,0,1,1,0,1,1,7,1.3991914
1,0,0,2,3,1,0,0,10,1.3909699
3,2,0,0,4,0,0,1,7,1.9597604
2,0,1,0,0,0,2,1,5,1.1329817
2,1,1,0,0,1,2,0,7,1.3302144
1,2,0,1,2,2,0,0,9,1.6055043
2,3,0,0,3,2,0,0,8,2.0383818
2,2,0,0,1,2,0,1,6,1.7560929
1,3,0,0,1,2,1,0,7,1.7255858
3,2,0,0,4,0,0,1,7,1.7861422
1,2,1,0,3,2,0,0,8,1.776705
3,1,1,0,4,0,1,0,8,1.7118381
1,0,0,2,2,1,0,0,11,1.4973421
3,0,1,0,1,1,2,0,6,1.6289415
3,0,0,1,2,1,0,1,7,1.5784636
2,0,1,1,1,2,0,0,10,1.4064728
0,2,0,1,1,1,0,1,8,1.4088073
2,2,0,0,2,2,1,0,6,1.8643702
2,0,0,1,1,0,0,2,6,1.6236426
2,2,1,0,4,1,0,0,9,2.1155002
1,0,1,1,3,0,1,0,9,1.355343
1,0,0,1,0,0,1,1,8,1.1356323
2,0,0,1,1,2,0,1,6,1.4880627
5,1,0,0,4,2,0,0,7,2.0877147
2,1,0,1,4,0,1,0,8,1.6528119
2,0,1,1,3,0,1,0,9,1.5187716
4,1,0,0,2,2,1,0,6,1.8406956
2,1,1,0,3,1,1,0,7,1.6405832
2,2,0,0,1,0,0,2,6,1.494465
2,0,1,1,0,3,0,0,9,1.4276538
4,1,0,0,2,2,1,0,6,1.6393621
4,1,0,0,4,0,0,1,6,1.7248527
3,0,0,1,1,0,2,0,8,1.3762146
6,0,0,0,3,1,0,1,6,1.6336679
2,1,1,0,2,1,0,1,7,1.7021769
3,0,1,0,2,0,1,1,6,1.6310375
3,0,0,0,0,1,2,1,3,1.1406331
3,1,0,0,0,2,2,0,5,1.4391438
3,0,1,0,3,0,2,0,6,1.4365089
4,0,2,0,5,0,0,0,10,1.6396703
0,1,1,0,1,0,0,2,5,1.3215064
1,1,0,1,1,1,1,0,9,1.3999709
0,2,0,1,0,1,0,1,9,1.288622
4,0,1,0,2,1,0,1,7,1.8229331
0,0,2,1,1,2,0,0,10,1.5486994
1,1,1,1,2,1,0,0,11,1.8934458
2,0,2,0,3,2,0,0,8,1.6418347
4,1,0,0,2,1,0,1,6,1.8274424
2,1,0,1,3,0,0,0,12,1.3981962
3,2,0,0,4,2,0,0,7,1.980551
1,2,0,0,0,3,0,1,5,1.3796997
2,1,0,1,2,1,1,0,8,1.597384
1,3,1,0,3,1,0,0,10,1.9806535
0,2,1,0,0,1,0,1,7,1.4814377
3,2,0,0,4,2,0,0,7,1.9220479
0,3,0,1,1,2,0,0,10,1.7899295
0,2,0,1,2,0,0,1,8,1.5951638
2,2,0,0,2,0,1,1,6,1.5620003
4,0,0,0,2,1,1,1,4,1.2695616
2,1,1,0,0,4,0,0,7,1.5008495
2,0,2,0,3,2,0,0,8,1.6972662
2,2,0,0,2,0,1,1,6,1.5658611
2,2,0,0,2,0,1,1,6,1.5733563
0,1,1,0,0,1,0,2,5,1.3189323
1,2,0,1,2,0,0,1,9,1.4710367
4,1,0,0,3,3,0,0,6,1.7655432
1,0,0,2,1,1,0,0,12,1.4123559
3,2,1,0,5,0,0,0,10,1.9075203
2,1,1,0,2,0,2,0,7,1.6667895
4,0,0,1,4,1,0,0,9,1.6336421
4,2,0,0,5,1,0,0,8,1.7909582
3,1,0,0,1,1,1,1,5,1.438013
3,0,0,1,1,2,1,0,7,1.5037253
2,0,0,1,2,1,0,1,7,1.4344879
2,3,0,0,3,2,0,0,8,2.0029924
3,0,0,1,3,0,1,0,9,1.2918556
3,1,1,0,3,2,0,0,8,1.8990453
2,0,2,0,3,2,0,0,8,1.518857
2,0,2,0,3,0,0,1,8,1.8062444
2,2,0,0,3,1,0,1,6,1.8300525
2,2,1,0,3,0,1,0,9,1.9665327
0,2,0,1,2,0,0,1,8,1.5909317
2,0,0,1,2,1,0,1,6,1.5753325
2,1,1,0,3,1,1,0,7,1.5577549
1,1,2,0,0,3,0,0,9,1.3640966
2,1,1,0,4,0,0,1,7,1.7154256
2,0,0,1,2,2,0,0,9,1.2202256
2,2,0,1,3,1,0,0,10,1.9104097
3,1,0,0,2,1,0,1,5,1.8571955
3,0,0,0,3,0,0,1,3,1.253775
0,4,0,0,2,1,1,0,8,1.5145371
3,2,0,0,4,0,0,1,7,1.7227014
1,1,0,0,1,0,1,1,3,1.0712788
4,1,0,0,3,0,2,0,6,1.6405789
2,2,0,0,2,0,1,1,6,1.6802198
3,2,1,0,5,0,0,0,10,1.9254447
4,0,0,1,4,1,0,0,9,1.5574251
1,0,2,0,1,1,0,1,7,1.4060401
3,0,1,0,2,1,0,1,6,1.6472981
2,0,0,1,1,1,0,1,7,1.3805798
4,0,0,0,1,2,0,1,4,1.408013
0,1,2,0,2,1,1,0,8,1.4818898
0,1,0,1,0,2,1,0,8,1.1404486
1,1,1,0,0,1,1,1,6,1.3498123
3,0,1,0,0,1,1,1,6,1.3537608
4,0,0,0,0,2,0,1,4,1.2468075
0,1,0,1,0,1,1,0,10,1.0629559
1,3,0,0,3,0,0,1,7,1.7258101
3,1,1,0,4,0,1,0,8,1.7205166
3,1,0,0,2,0,0,2,5,1.5018911
2,1,0,1,3,1,0,0,10,1.4693253
2,2,0,0,2,2,1,0,6,1.7713747
2,1,1,0,0,4,0,0,7,1.4991297
0,1,0,1,0,0,0,2,6,1.2259068
4,1,0,0,3,1,0,1,6,1.8536437
3,2,0,0,2,3,0,0,7,1.9685947
0,0,1,1,1,0,0,1,10,1.1799692
0,0,1,2,2,1,0,0,11,1.6243896
2,2,0,0,3,1,0,1,6,1.6444762
3,0,0,1,2,0,1,0,10,1.3342482
