1,T=300k,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13,parameter14,parameter15
9460,1.15170813,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
9461,1.08907199,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0
9462,1.1070621,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1
9463,1.21199679,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1
9464,1.1578325,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
9465,1.26053739,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1
9466,1.2523632,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0
9467,1.31758821,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1
9468,1.14988613,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
9469,1.18701351,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
9470,1.10538995,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1
9471,1.10811985,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0
9472,1.18911719,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1
9473,1.13407278,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1
9474,1.12302125,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0
9475,0.865188956,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1
9476,1.19460213,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1
9477,1.20599139,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0
9478,1.20409513,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1
9479,1.14809215,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
9480,1.11460984,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1
9481,1.12401974,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
9482,1.07062805,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0
9483,1.13471687,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1
9484,1.09565341,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
9485,1.06887197,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1
9486,1.07325876,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1
9487,1.19255221,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0
9488,1.19917572,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1
9489,1.13955665,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1
9490,1.13821507,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1
9491,1.00677991,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
9492,1.00775254,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0
9493,0.94591099,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1
9494,1.09506965,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1
9495,1.00108492,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
9496,0.97104609,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1
9497,0.99210614,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
9498,1.17144167,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0
9499,1.18040729,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1
9500,1.16349387,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
9501,1.32605386,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
9502,1.20724308,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
9503,1.20979226,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0
9504,1.23981702,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1
9505,1.20255613,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1
9506,1.04160154,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1
9507,1.10731125,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
9508,0.973472178,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0
9509,1.08910489,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1
9510,1.12246358,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1
9511,1.08049297,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1
9512,1.00578272,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
9513,1.0733006,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0
9514,1.05060041,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
9515,1.00510561,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1
9516,1.05167949,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0
9517,0.988767564,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1
9518,1.07299197,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
9519,1.01332569,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0
9520,1.01722646,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
9521,1.28070402,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
9522,1.16051126,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1
9523,1.14140224,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1
9524,1.14320612,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0
9525,1.18177402,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1
9526,1.09613955,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1
9527,1.03846705,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1
9528,1.08937287,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1
9529,1.03709459,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0
9530,1.02191722,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1
9531,1.1878897,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1
9532,1.25353849,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1
9533,1.06772113,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1
9534,1.14222968,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0
9535,1.12858391,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1
9536,1.29563463,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1
9537,1.20506394,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0
9538,1.24056327,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1
9539,1.22002649,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1
9540,1.27497196,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0
9541,1.2287674,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
9542,1.09656143,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
9543,1.05121434,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1
9544,1.14695168,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
9545,1.12553132,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0
9546,1.33231556,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1
9547,1.19666123,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
9548,1.08931375,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
9549,1.16424048,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1
9550,1.23141813,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0
9551,1.30283117,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1
9552,1.12411976,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
9553,1.25550449,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1
9554,1.10646927,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1
9555,1.05557966,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
9556,1.03801668,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1
9557,1.27643037,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1
9558,1.12026989,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1
9559,1.19059253,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1
9560,1.30501568,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0
9561,1.26211619,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
9562,1.14247286,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
9563,1.14322531,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1
9564,1.05796587,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1
9565,1.36480439,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0
9566,1.26680434,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1
9567,1.11159742,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
9568,1.0206598,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
9569,0.988022923,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
9570,1.09091973,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0
9571,1.04588401,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1
9572,1.13641119,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1
9573,1.18876612,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1
9574,0.987345994,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
9575,1.05498278,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0
9576,0.96171385,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1
9577,1.18106687,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1
9578,1.01935256,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0
9579,0.979980588,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1
9580,0.988248765,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1
9581,1.24701762,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0
9582,1.15973985,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1
9583,1.12237704,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
9584,1.05029619,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1
9585,0.998104453,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1
9586,1.00833571,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0
9587,1.13097346,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1
9588,1.08618009,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1
9589,0.958368719,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
9590,1.01819336,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1
9591,1.17650998,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0
9592,1.13360608,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1
9593,1.03233159,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
9594,0.966712296,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
9595,0.861362457,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
9596,0.99516046,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0
9597,0.899973631,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1
9598,1.04137242,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1
9599,0.893792391,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0
9600,0.934617281,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1
9601,0.956160069,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1
9602,1.11932659,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0
9603,1.11432254,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1
9604,1.1092453,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
9605,1.01824498,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1
9606,0.989684045,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1
9607,1.17060161,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0
9608,1.1479671,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
9609,1.04402161,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1
9610,0.882418752,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1
9611,0.988440096,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1
9612,0.96023649,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0
9613,1.05895305,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1
9614,1.1242075,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1
9615,1.18351471,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1
9616,1.00681782,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1
9617,1.0215292,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0
9618,1.09669435,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1
9619,1.24774718,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1
9620,0.981878519,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0
9621,1.07537556,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1
9622,1.09446061,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1
9623,1.19846106,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0
9624,1.10783422,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1
9625,1.20388794,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
9626,1.33514237,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1
9627,1.16058612,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
9628,1.05715644,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0
9629,1.28710234,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1
9630,1.22760427,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
9631,1.09230566,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1
9632,1.10154486,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
9633,1.19807565,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0
9634,1.28279686,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1
9635,1.28096938,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1
9636,1.19688284,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
9637,1.05284083,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1
9638,1.02113891,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0
9639,0.999031901,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1
9640,1.23342264,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1
9641,1.01448679,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
9642,1.11245072,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1
9643,1.10821891,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0
9644,1.07002449,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1
9645,1.12266755,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1
9646,1.04254735,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1
9647,0.987469673,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1
9648,1.05001497,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0
9649,1.13332009,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1
9650,1.10144985,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
9651,0.967780828,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
9652,1.00071657,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
9653,1.06810498,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0
9654,1.12161469,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1
9655,1.12920868,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1
9656,1.17352438,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1
9657,0.964179635,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1
9658,0.951061606,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0
9659,0.939080715,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1
9660,1.23204172,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1
9661,1.03940248,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0
9662,1.09325278,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1
9663,1.10777664,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1
9664,1.29477704,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0
9665,1.23725784,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1
9666,1.29517591,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
9667,1.06047773,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
9668,1.06381559,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1
9669,1.30806196,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0
9670,1.29741812,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1
9671,1.19001937,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
9672,1.02213144,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
9673,1.06264389,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1
9674,1.12704754,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0
9675,1.11741948,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1
9676,1.1273787,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1
9677,1.02604389,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1
9678,0.982675672,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1
9679,1.02109003,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0
9680,1.00207102,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
9681,1.10238254,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1
9682,0.954356134,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0
9683,0.993180215,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
9684,1.03975081,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1
9685,1.14640522,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0
9686,1.17982197,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1
9687,1.11230218,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1
9688,1.32519937,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1
9689,1.10124671,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1
9690,1.28197014,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0
9691,1.20733476,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1
9692,1.08469665,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1
9693,1.05065978,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1
9694,1.03785801,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1
9695,1.21491396,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0
9696,1.1504854,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1
9697,1.3259778,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1
9698,1.34677267,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1
9699,1.09437895,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1
9700,1.13614821,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0
9701,1.19982839,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1
9702,1.38611495,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1
9703,1.186391,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0
9704,1.18456423,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1
9705,1.20473087,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1
9706,1.19408023,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
9707,1.13831139,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
9708,1.18765306,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
9709,1.27407801,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1
9710,1.15949035,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
9711,1.20934618,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
9712,1.38136661,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1
9713,1.41071999,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
9714,1.16176808,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1
9715,1.27091074,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1
9716,1.16665542,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
9717,1.25729012,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1
9718,1.1903758,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1
9719,1.15873992,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1
9720,1.11658669,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
9721,1.12038124,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0
9722,1.08496988,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
9723,1.18811703,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1
9724,1.13351572,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1
9725,1.14006174,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1
9726,1.22840381,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0
9727,1.2009815,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1
9728,1.18717408,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
9729,1.24354577,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
9730,1.16546905,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1
9731,1.28866923,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
9732,1.26804817,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1
9733,1.18852758,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
9734,1.1019156,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1
9735,1.14796722,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1
9736,1.21009111,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
9737,1.31508887,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1
9738,1.21393943,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1
9739,1.28117323,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1
9740,1.11599624,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1
9741,1.14018381,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0
9742,1.24041033,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1
9743,1.27380764,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1
9744,1.15201414,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0
9745,1.2188729,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1
9746,1.25966334,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1
9747,1.32687473,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0
9748,1.32040381,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1
9749,1.37313175,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
9750,1.21085465,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
9751,1.26472282,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
9752,1.2914114,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
9753,1.29677081,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1
9754,1.29911816,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
9755,1.06613684,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
9756,1.18230951,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
9757,1.11191261,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0
9758,1.07580018,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1
9759,1.16012692,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
9760,1.08826959,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1
9761,0.97161305,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1
9762,1.06443965,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0
9763,1.10553372,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1
9764,1.1090672,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1
9765,1.04227686,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1
9766,0.99992919,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1
9767,1.06877327,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0
9768,0.913062513,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1
9769,1.29568374,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
9770,1.166008,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1
9771,1.19388616,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1
9772,1.21445346,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0
9773,1.19544291,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1
9774,1.12122285,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
9775,0.998487949,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1
9776,1.01656044,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1
9777,1.08158219,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0
9778,1.06077361,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1
9779,1.12848473,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1
9780,1.1131053,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
9781,1.01536512,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1
9782,1.08205223,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0
9783,1.14165485,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1
9784,1.16064799,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
9785,1.06758404,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0
9786,1.11019313,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1
9787,1.16142201,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1
9788,1.12042224,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
9789,1.0821681,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
9790,1.16100252,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
9791,1.11870396,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1
9792,1.11575663,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1
9793,1.09961772,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
9794,1.2344873,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1
9795,1.15587878,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
9796,1.07390296,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1
9797,1.09648871,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1
9798,1.31214523,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
9799,1.32871819,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1
9800,1.15191388,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1
9801,1.12476563,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1
9802,1.02357304,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
9803,1.0184567,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0
9804,0.98549974,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
9805,1.1413635,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1
9806,0.995269954,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1
9807,1.00679135,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1
9808,1.14009559,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0
9809,1.11153734,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
9810,1.11313331,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
9811,1.05417562,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1
9812,1.02217388,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1
9813,1.18428612,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
9814,1.23264599,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1
9815,1.01577067,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1
