1,T=300k,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13,parameter14,parameter15
4694,1.7801715,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1
4695,1.7687486,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1
4696,1.529761,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0
4697,1.0713432,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4698,1.205878,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0
4699,1.7657834,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
4700,1.2859279,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1
4701,2.0382123,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1
4702,1.7720661,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1
4703,1.259194,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
4704,1.3405252,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
4705,1.8920921,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
4706,1.5684003,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
4707,1.6234807,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1
4708,1.6102163,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
4709,1.4978167,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
4710,1.5201886,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1
4711,1.2933643,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1
4712,1.7183181,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1
4713,1.6014841,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0
4714,1.5127896,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
4715,1.0812047,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1
4716,1.6746581,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1
4717,1.7225597,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1
4718,1.6029167,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
4719,1.5623094,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
4720,1.2756166,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0
4721,1.3984785,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
4722,1.4679813,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1
4723,1.5737494,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4724,1.703559,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
4725,1.6073419,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1
4726,1.5536448,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
4727,1.8012538,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1
4728,1.3361037,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
4729,2.1111286,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1
4730,1.2512648,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4731,1.2263432,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4732,1.4343957,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1
4733,1.3064669,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
4734,1.7459865,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1
4735,1.610248,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
4736,1.4234829,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1
4737,1.3466482,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1
4738,1.0698622,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4739,1.9368614,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1
4740,1.6531867,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1
4741,1.8658701,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1
4742,1.2465829,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
4743,1.4041842,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1
4744,1.040325,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
4745,1.588677,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1
4746,1.5835232,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1
4747,1.337402,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1
4748,1.3881714,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4749,1.3751131,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
4750,1.5536041,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1
4751,1.6765817,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1
4752,1.5892458,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1
4753,2.065078,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1
4754,1.6134599,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
4755,1.670935,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
4756,1.2081803,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0
4757,1.626899,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0
4758,1.7655597,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1
4759,1.6851505,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
4760,1.8982493,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
4761,1.828902,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
4762,1.874423,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1
4763,1.2904532,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
4764,1.6680624,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1
4765,1.2531161,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0
4766,1.6211046,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1
4767,1.3420486,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1
4768,1.4345096,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
4769,1.3342886,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
4770,1.7592208,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
4771,1.4950216,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1
4772,1.3116264,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
4773,1.8015456,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1
4774,1.5858675,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1
4775,1.1690457,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1
4776,1.6271675,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
4777,1.812086,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
4778,1.4943454,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1
4779,1.231213,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
4780,1.8344733,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1
4781,1.6725686,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0
4782,1.4541092,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0
4783,1.7010124,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1
4784,1.7930189,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
4785,1.5877738,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
4786,1.7297794,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1
4787,1.3516052,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1
4788,1.4556892,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1
4789,1.2540717,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0
4790,1.5098788,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0
4791,1.9045038,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1
4792,1.7448436,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
4793,1.8412168,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1
4794,1.5309143,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1
4795,2.0236502,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1
4796,1.3213373,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4797,1.7835851,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1
4798,1.7466596,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
4799,1.5841179,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1
4800,1.3895006,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0
4801,1.6682245,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
4802,1.7411282,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1
4803,1.399102,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
4804,1.578354,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
4805,1.7719429,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1
4806,1.4856824,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
4807,1.5874951,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0
4808,1.5600202,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1
4809,1.5426718,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
4810,1.6797112,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
4811,1.7771746,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1
4812,1.6359104,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
4813,1.335623,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
4814,1.8805374,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
4815,0.98882413,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
4816,1.5821892,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
4817,1.7671818,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0
4818,1.7121714,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
4819,1.4220383,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0
4820,1.6794306,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
4821,1.5549681,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4822,1.8859265,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1
4823,1.974666,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1
4824,1.3095751,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0
4825,1.3819809,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
4826,1.6795478,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1
4827,1.3235145,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
4828,1.2037092,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
4829,1.55812,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
4830,1.7202295,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
4831,1.7827821,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
4832,1.8356204,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1
4833,1.1782043,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
4834,1.5380232,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
4835,1.7006004,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0
4836,1.51228,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4837,1.3218266,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
4838,1.6489072,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
4839,1.7423216,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0
4840,1.421687,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
4841,1.2156662,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
4842,1.5313237,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
4843,1.4073554,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1
4844,1.6752244,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
4845,1.7802795,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1
4846,1.2474886,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1
4847,1.4218233,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
4848,1.7007718,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1
4849,1.9157016,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
4850,1.1445085,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
4851,1.5186046,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
4852,1.4275354,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1
4853,1.9094547,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1
4854,1.7295316,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1
4855,1.7143903,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1
4856,1.28158,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0
4857,1.2435632,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
4858,1.5929538,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1
4859,1.3937842,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1
4860,1.0687642,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4861,1.691327,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
4862,1.2248735,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
4863,1.3826646,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1
4864,1.9906473,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1
4865,1.7763085,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1
4866,1.596683,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1
4867,1.687255,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
4868,1.1454269,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0
4869,1.8880666,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
4870,1.1433123,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1
4871,1.3834102,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1
4872,1.5663872,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
4873,1.6123211,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1
4874,1.7611167,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
4875,1.483485,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0
4876,1.8445275,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1
4877,1.8896438,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
4878,1.9523909,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1
4879,1.7737679,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1
4880,1.7386713,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
4881,1.7235824,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
4882,1.9217527,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
4883,1.9813328,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1
4884,1.6377178,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0
4885,1.6844244,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
4886,1.5071236,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1
4887,1.518437,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
4888,1.8465667,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
4889,1.4418806,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
4890,1.200238,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
4891,1.3257622,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0
4892,1.3407035,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
4893,1.3914686,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1
4894,1.473884,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
4895,1.7197608,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
4896,1.6919626,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
4897,1.4875273,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
4898,1.9041623,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
4899,1.2920487,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
4900,1.2959375,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
4901,1.5215533,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1
4902,0.99813569,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4903,1.5762714,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1
4904,1.3570429,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
4905,1.8570683,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0
4906,1.6491693,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
4907,1.5339655,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
4908,1.4947375,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
4909,1.750272,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1
4910,1.7147303,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0
4911,1.6206427,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
4912,1.4816295,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0
4913,1.648509,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1
4914,1.835793,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1
4915,1.3681799,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
4916,1.2110608,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0
4917,1.3520945,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
4918,2.212126,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1
4919,1.6273702,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0
4920,1.7110741,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1
4921,1.3428737,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
4922,1.5789894,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
4923,1.6478331,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1
4924,1.7195915,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
4925,1.276529,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
4926,1.7919962,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0
4927,1.807425,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1
4928,1.3866016,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4929,1.6252358,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1
4930,1.4440089,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
4931,1.748327,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1
4932,1.1623528,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1
4933,1.4890872,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0
4934,1.6874894,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1
4935,1.4849596,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
4936,2.1894901,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1
4937,1.7056017,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1
4938,1.678772,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1
4939,1.9476228,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1
4940,1.340487,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1
4941,1.2816372,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
4942,1.1772332,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
4943,1.3251456,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1
4944,1.6891756,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1
4945,1.9878569,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1
4946,1.3746561,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1
4947,1.4335508,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
4948,2.172955,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1
4949,1.7675195,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0
4950,1.6499048,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1
4951,1.7776068,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1
4952,1.4758829,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1
4953,1.6945183,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1
4954,1.689141,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1
4955,1.1895075,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1
4956,1.7062976,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1
4957,1.6064852,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0
4958,1.9479487,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1
4959,1.559301,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
4960,1.0244316,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
4961,1.3074595,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1
4962,1.3736827,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0
4963,1.8129134,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1
4964,1.7287451,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0
4965,1.7528741,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1
4966,1.2753409,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
4967,1.2278885,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4968,1.6098962,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1
4969,2.1027303,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1
4970,1.5146508,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
4971,1.5219864,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
4972,1.4663497,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0
4973,1.4307772,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0
4974,1.2356875,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
4975,1.2724241,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1
4976,1.5681931,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
4977,1.2144203,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1
4978,1.9786946,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1
4979,1.6022085,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4980,2.1225953,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
4981,1.7932534,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
4982,1.7699522,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
4983,1.547115,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
4984,1.4402528,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1
4985,1.6264563,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1
4986,1.5825105,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
4987,1.3073676,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
4988,1.5818315,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
4989,1.495785,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1
4990,1.2505423,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
4991,1.5295039,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1
4992,1.2706555,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1
4993,1.8452065,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1
4994,1.3119841,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
4995,1.8431722,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
4996,1.9155122,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
4997,1.347008,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
4998,1.2120637,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
4999,1.1040325,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
5000,1.3344265,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5001,1.8122766,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1
5002,2.0396426,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1
5003,1.928984,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1
5004,2.0464103,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1
5005,1.2007728,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
5006,1.4715217,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
5007,1.8822402,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1
5008,1.6928123,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1
5009,1.7133315,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1
5010,1.4532515,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
5011,1.8706496,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1
5012,1.5376639,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1
5013,1.8556484,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1
5014,1.4867904,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
5015,1.7858586,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1
5016,1.7035726,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1
5017,1.9353329,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1
5018,1.815796,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
5019,1.4090614,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1
5020,1.5945393,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
5021,1.366982,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1
5022,1.4252607,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1
5023,1.6947589,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1
5024,1.6630299,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
5025,1.5502145,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1
5026,1.259487,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1
5027,1.6979361,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
5028,1.6482884,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1
5029,1.294506,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1
5030,1.9807782,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0
5031,1.2561566,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1
5032,1.6536205,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
5033,1.5445399,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0
5034,1.6890262,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1
5035,1.6678687,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1
5036,1.4131807,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
5037,1.3480535,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
5038,2.0277119,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
5039,1.3220296,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
5040,1.2753633,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5041,1.7529061,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1
5042,1.8528777,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1
5043,1.4372503,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
5044,1.8119141,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
5045,1.9658478,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1
5046,1.6243843,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1
5047,1.4442583,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1
5048,1.3147658,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
5049,1.4238043,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1
5050,1.2493073,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
5051,1.896751,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
