score,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8
1.2327858,0,0,0,2,1,3,1,3
1.0171463,0,0,0,2,1,3,2,0
1.0050088,0,0,0,2,1,3,2,1
1.1171528,0,0,0,2,1,3,2,2
1.2001852,0,0,0,2,1,3,2,3
1.1757181,0,0,0,2,1,3,3,0
1.0604535,0,0,0,2,1,3,3,1
1.1132288,0,0,0,2,1,3,3,2
1.1481063,0,0,0,2,1,3,3,3
0.67441791,0,0,0,2,2,0,0,0
0.81837291,0,0,0,2,2,0,0,1
0.76377308,0,0,0,2,2,0,0,2
0.98000175,0,0,0,2,2,0,0,3
0.88837898,0,0,0,2,2,0,1,0
0.90858483,0,0,0,2,2,0,1,1
1.0010082,0,0,0,2,2,0,1,2
1.1453658,0,0,0,2,2,0,1,3
0.78942847,0,0,0,2,2,0,2,0
0.93856084,0,0,0,2,2,0,2,1
0.78144342,0,0,0,2,2,0,2,2
1.050073,0,0,0,2,2,0,2,3
1.0481277,0,0,0,2,2,0,3,0
1.1573485,0,0,0,2,2,0,3,1
1.1353951,0,0,0,2,2,0,3,2
1.2985386,0,0,0,2,2,0,3,3
0.83490598,0,0,0,2,2,1,0,0
0.99111086,0,0,0,2,2,1,0,1
0.96888161,0,0,0,2,2,1,0,2
1.1972361,0,0,0,2,2,1,0,3
0.89122808,0,0,0,2,2,1,1,0
0.95932806,0,0,0,2,2,1,1,1
0.96723139,0,0,0,2,2,1,1,2
1.1705378,0,0,0,2,2,1,1,3
0.92966425,0,0,0,2,2,1,2,0
1.0077336,0,0,0,2,2,1,2,1
0.974527,0,0,0,2,2,1,2,2
1.1623025,0,0,0,2,2,1,2,3
1.1519921,0,0,0,2,2,1,3,0
1.1294644,0,0,0,2,2,1,3,1
1.1132112,0,0,0,2,2,1,3,2
1.2357724,0,0,0,2,2,1,3,3
0.71209335,0,0,0,2,2,2,0,0
0.9256807,0,0,0,2,2,2,0,1
0.81499726,0,0,0,2,2,2,0,2
1.1018363,0,0,0,2,2,2,0,3
0.90001881,0,0,0,2,2,2,1,0
0.9641757,0,0,0,2,2,2,1,1
0.99813521,0,0,0,2,2,2,1,2
1.1561713,0,0,0,2,2,2,1,3
0.70328557,0,0,0,2,2,2,2,0
0.89564824,0,0,0,2,2,2,2,1
0.70973825,0,0,0,2,2,2,2,2
0.97552907,0,0,0,2,2,2,2,3
1.0016583,0,0,0,2,2,2,3,0
0.99329656,0,0,0,2,2,2,3,1
0.96483737,0,0,0,2,2,2,3,2
1.0886869,0,0,0,2,2,2,3,3
0.9933337,0,0,0,2,2,3,0,0
1.1726036,0,0,0,2,2,3,0,1
1.1421412,0,0,0,2,2,3,0,2
1.3817327,0,0,0,2,2,3,0,3
1.0083455,0,0,0,2,2,3,1,0
1.0341122,0,0,0,2,2,3,1,1
1.1165873,0,0,0,2,2,3,1,2
1.2091373,0,0,0,2,2,3,1,3
0.94907892,0,0,0,2,2,3,2,0
1.0994662,0,0,0,2,2,3,2,1
0.96773911,0,0,0,2,2,3,2,2
1.1856513,0,0,0,2,2,3,2,3
1.1191289,0,0,0,2,2,3,3,0
1.0430872,0,0,0,2,2,3,3,1
1.0141244,0,0,0,2,2,3,3,2
1.0904483,0,0,0,2,2,3,3,3
0.90480548,0,0,0,2,3,0,0,0
0.98187083,0,0,0,2,3,0,0,1
1.0061337,0,0,0,2,3,0,0,2
1.1082008,0,0,0,2,3,0,0,3
1.1008137,0,0,0,2,3,0,1,0
1.1545899,0,0,0,2,3,0,1,1
1.1851574,0,0,0,2,3,0,1,2
1.2560251,0,0,0,2,3,0,1,3
1.0683979,0,0,0,2,3,0,2,0
1.1039072,0,0,0,2,3,0,2,1
1.1255987,0,0,0,2,3,0,2,2
1.2272277,0,0,0,2,3,0,2,3
1.309787,0,0,0,2,3,0,3,0
1.2337656,0,0,0,2,3,0,3,1
1.2660308,0,0,0,2,3,0,3,2
1.4644639,0,0,0,2,3,0,3,3
0.88162315,0,0,0,2,3,1,0,0
1.0161868,0,0,0,2,3,1,0,1
1.0666735,0,0,0,2,3,1,0,2
1.2044721,0,0,0,2,3,1,0,3
1.005815,0,0,0,2,3,1,1,0
0.99186844,0,0,0,2,3,1,1,1
1.0815709,0,0,0,2,3,1,1,2
1.0811036,0,0,0,2,3,1,1,3
1.0187403,0,0,0,2,3,1,2,0
1.0723525,0,0,0,2,3,1,2,1
1.1135937,0,0,0,2,3,1,2,2
1.2031653,0,0,0,2,3,1,2,3
1.1669532,0,0,0,2,3,1,3,0
1.1186982,0,0,0,2,3,1,3,1
1.0953022,0,0,0,2,3,1,3,2
1.2026691,0,0,0,2,3,1,3,3
0.86652702,0,0,0,2,3,2,0,0
1.0428694,0,0,0,2,3,2,0,1
1.0221322,0,0,0,2,3,2,0,2
1.2003998,0,0,0,2,3,2,0,3
1.0389616,0,0,0,2,3,2,1,0
1.1267072,0,0,0,2,3,2,1,1
1.1238772,0,0,0,2,3,2,1,2
1.2276326,0,0,0,2,3,2,1,3
0.94831878,0,0,0,2,3,2,2,0
1.0174125,0,0,0,2,3,2,2,1
0.95213294,0,0,0,2,3,2,2,2
1.0863737,0,0,0,2,3,2,2,3
1.1539396,0,0,0,2,3,2,3,0
1.1173139,0,0,0,2,3,2,3,1
1.0913332,0,0,0,2,3,2,3,2
1.1873999,0,0,0,2,3,2,3,3
1.0472324,0,0,0,2,3,3,0,0
1.2049909,0,0,0,2,3,3,0,1
1.2075721,0,0,0,2,3,3,0,2
1.4558035,0,0,0,2,3,3,0,3
0.96658534,0,0,0,2,3,3,1,0
1.0468181,0,0,0,2,3,3,1,1
1.1106162,0,0,0,2,3,3,1,2
1.1750426,0,0,0,2,3,3,1,3
0.92407107,0,0,0,2,3,3,2,0
1.0577747,0,0,0,2,3,3,2,1
1.0165951,0,0,0,2,3,3,2,2
1.1461011,0,0,0,2,3,3,2,3
1.0630443,0,0,0,2,3,3,3,0
0.93616211,0,0,0,2,3,3,3,1
0.94250339,0,0,0,2,3,3,3,2
1.0165523,0,0,0,2,3,3,3,3
0.87065238,0,0,0,3,0,0,0,1
0.86950219,0,0,0,3,0,0,0,2
0.87676448,0,0,0,3,0,0,0,3
0.90992296,0,0,0,3,0,0,1,0
0.98564452,0,0,0,3,0,0,1,1
0.96588272,0,0,0,3,0,0,1,2
1.0272361,0,0,0,3,0,0,1,3
0.91100723,0,0,0,3,0,0,2,0
0.96313602,0,0,0,3,0,0,2,1
0.97875929,0,0,0,3,0,0,2,2
1.0279245,0,0,0,3,0,0,2,3
0.99967706,0,0,0,3,0,0,3,0
1.1084374,0,0,0,3,0,0,3,1
1.1064998,0,0,0,3,0,0,3,2
1.2208672,0,0,0,3,0,0,3,3
0.97358984,0,0,0,3,0,1,0,0
1.0484416,0,0,0,3,0,1,0,1
1.0721334,0,0,0,3,0,1,0,2
1.0720767,0,0,0,3,0,1,0,3
1.0938197,0,0,0,3,0,1,1,0
1.1020648,0,0,0,3,0,1,1,1
1.1452401,0,0,0,3,0,1,1,2
1.1676378,0,0,0,3,0,1,1,3
1.1110919,0,0,0,3,0,1,2,0
1.1499692,0,0,0,3,0,1,2,1
1.1951008,0,0,0,3,0,1,2,2
1.2500844,0,0,0,3,0,1,2,3
1.27101,0,0,0,3,0,1,3,0
1.2021449,0,0,0,3,0,1,3,1
1.2056046,0,0,0,3,0,1,3,2
1.2553254,0,0,0,3,0,1,3,3
0.97247708,0,0,0,3,0,2,0,0
1.0731325,0,0,0,3,0,2,0,1
1.0472466,0,0,0,3,0,2,0,2
1.0723317,0,0,0,3,0,2,0,3
1.1100368,0,0,0,3,0,2,1,0
1.1918644,0,0,0,3,0,2,1,1
1.1460987,0,0,0,3,0,2,1,2
1.2531749,0,0,0,3,0,2,1,3
1.0968364,0,0,0,3,0,2,2,0
1.1435457,0,0,0,3,0,2,2,1
1.1014478,0,0,0,3,0,2,2,2
1.1626065,0,0,0,3,0,2,2,3
1.2674848,0,0,0,3,0,2,3,0
1.2061237,0,0,0,3,0,2,3,1
1.1991136,0,0,0,3,0,2,3,2
1.2675576,0,0,0,3,0,2,3,3
1.1531249,0,0,0,3,0,3,0,0
1.2576681,0,0,0,3,0,3,0,1
1.2607373,0,0,0,3,0,3,0,2
1.2626117,0,0,0,3,0,3,0,3
1.3095589,0,0,0,3,0,3,1,0
1.3837954,0,0,0,3,0,3,1,1
1.3788905,0,0,0,3,0,3,1,2
1.4122633,0,0,0,3,0,3,1,3
1.3055077,0,0,0,3,0,3,2,0
1.3803691,0,0,0,3,0,3,2,1
1.3837304,0,0,0,3,0,3,2,2
1.4132311,0,0,0,3,0,3,2,3
1.5414973,0,0,0,3,0,3,3,0
1.4482931,0,0,0,3,0,3,3,1
1.4546272,0,0,0,3,0,3,3,2
1.4233118,0,0,0,3,0,3,3,3
0.96356434,0,0,0,3,1,0,0,1
1.0229454,0,0,0,3,1,0,0,2
1.0281321,0,0,0,3,1,0,0,3
1.0449922,0,0,0,3,1,0,1,0
1.0487758,0,0,0,3,1,0,1,1
1.0832976,0,0,0,3,1,0,1,2
1.0499694,0,0,0,3,1,0,1,3
1.1073672,0,0,0,3,1,0,2,0
1.0610653,0,0,0,3,1,0,2,1
1.1308215,0,0,0,3,1,0,2,2
1.0849813,0,0,0,3,1,0,2,3
1.2699658,0,0,0,3,1,0,3,0
1.2237746,0,0,0,3,1,0,3,1
1.2564319,0,0,0,3,1,0,3,2
1.3262697,0,0,0,3,1,0,3,3
0.99428177,0,0,0,3,1,1,0,0
1.0766008,0,0,0,3,1,1,0,1
1.1258619,0,0,0,3,1,1,0,2
1.1640489,0,0,0,3,1,1,0,3
0.97678941,0,0,0,3,1,1,1,0
0.9758721,0,0,0,3,1,1,1,1
1.001701,0,0,0,3,1,1,1,2
0.96081704,0,0,0,3,1,1,1,3
1.097041,0,0,0,3,1,1,2,0
1.1212931,0,0,0,3,1,1,2,1
1.1657612,0,0,0,3,1,1,2,2
1.1926395,0,0,0,3,1,1,2,3
1.1223755,0,0,0,3,1,1,3,0
1.0807592,0,0,0,3,1,1,3,1
1.0824662,0,0,0,3,1,1,3,2
1.1001142,0,0,0,3,1,1,3,3
1.0496522,0,0,0,3,1,2,0,0
1.1553209,0,0,0,3,1,2,0,1
1.1715622,0,0,0,3,1,2,0,2
1.2477503,0,0,0,3,1,2,0,3
1.1181695,0,0,0,3,1,2,1,0
1.1585072,0,0,0,3,1,2,1,1
1.1399447,0,0,0,3,1,2,1,2
1.1527722,0,0,0,3,1,2,1,3
1.1509119,0,0,0,3,1,2,2,0
1.1467215,0,0,0,3,1,2,2,1
1.143503,0,0,0,3,1,2,2,2
1.2075605,0,0,0,3,1,2,2,3
1.2160908,0,0,0,3,1,2,3,0
1.203182,0,0,0,3,1,2,3,1
1.2273057,0,0,0,3,1,2,3,2
1.2327474,0,0,0,3,1,2,3,3
1.1309568,0,0,0,3,1,3,0,0
1.2821475,0,0,0,3,1,3,0,1
1.3150419,0,0,0,3,1,3,0,2
1.4116925,0,0,0,3,1,3,0,3
1.1547017,0,0,0,3,1,3,1,0
1.1832141,0,0,0,3,1,3,1,1
1.2249963,0,0,0,3,1,3,1,2
1.1607258,0,0,0,3,1,3,1,3
1.1675286,0,0,0,3,1,3,2,0
1.2003374,0,0,0,3,1,3,2,1
1.2096969,0,0,0,3,1,3,2,2
1.1575415,0,0,0,3,1,3,2,3
1.2631328,0,0,0,3,1,3,3,0
1.145282,0,0,0,3,1,3,3,1
1.1754922,0,0,0,3,1,3,3,2
1.1155308,0,0,0,3,1,3,3,3
1.0304953,0,0,0,3,2,0,0,1
0.96621847,0,0,0,3,2,0,0,2
1.0289114,0,0,0,3,2,0,0,3
1.1079198,0,0,0,3,2,0,1,0
1.1303864,0,0,0,3,2,0,1,1
1.0639855,0,0,0,3,2,0,1,2
1.0861901,0,0,0,3,2,0,1,3
1.0456111,0,0,0,3,2,0,2,0
1.0867319,0,0,0,3,2,0,2,1
1.0462664,0,0,0,3,2,0,2,2
1.0487539,0,0,0,3,2,0,2,3
1.2683104,0,0,0,3,2,0,3,0
1.2516712,0,0,0,3,2,0,3,1
1.2198325,0,0,0,3,2,0,3,2
1.3289403,0,0,0,3,2,0,3,3
1.0506278,0,0,0,3,2,1,0,0
1.1738325,0,0,0,3,2,1,0,1
1.1565663,0,0,0,3,2,1,0,2
1.2470431,0,0,0,3,2,1,0,3
1.1536548,0,0,0,3,2,1,1,0
1.1423939,0,0,0,3,2,1,1,1
1.143557,0,0,0,3,2,1,1,2
1.2120831,0,0,0,3,2,1,1,3
1.1161548,0,0,0,3,2,1,2,0
1.137556,0,0,0,3,2,1,2,1
1.1611511,0,0,0,3,2,1,2,2
1.1492064,0,0,0,3,2,1,2,3
1.2140577,0,0,0,3,2,1,3,0
1.2272403,0,0,0,3,2,1,3,1
1.2034243,0,0,0,3,2,1,3,2
1.2360274,0,0,0,3,2,1,3,3
0.99043638,0,0,0,3,2,2,0,0
1.1285299,0,0,0,3,2,2,0,1
1.0759964,0,0,0,3,2,2,0,2
1.1613586,0,0,0,3,2,2,0,3
1.0961338,0,0,0,3,2,2,1,0
1.1696196,0,0,0,3,2,2,1,1
1.1181972,0,0,0,3,2,2,1,2
1.1920025,0,0,0,3,2,2,1,3
1.0014324,0,0,0,3,2,2,2,0
1.0006449,0,0,0,3,2,2,2,1
0.97290689,0,0,0,3,2,2,2,2
0.96098173,0,0,0,3,2,2,2,3
1.1235386,0,0,0,3,2,2,3,0
1.080368,0,0,0,3,2,2,3,1
1.0850168,0,0,0,3,2,2,3,2
1.1020664,0,0,0,3,2,2,3,3
1.1298146,0,0,0,3,2,3,0,0
1.3153191,0,0,0,3,2,3,0,1
1.2821121,0,0,0,3,2,3,0,2
1.4108183,0,0,0,3,2,3,0,3
1.1652477,0,0,0,3,2,3,1,0
1.2078087,0,0,0,3,2,3,1,1
1.2027452,0,0,0,3,2,3,1,2
1.157755,0,0,0,3,2,3,1,3
1.1520039,0,0,0,3,2,3,2,0
1.2289633,0,0,0,3,2,3,2,1
1.1837261,0,0,0,3,2,3,2,2
1.1575348,0,0,0,3,2,3,2,3
1.2641772,0,0,0,3,2,3,3,0
1.1755688,0,0,0,3,2,3,3,1
1.1465317,0,0,0,3,2,3,3,2
1.1090087,0,0,0,3,2,3,3,3
1.0346662,0,0,0,3,3,0,0,0
1.1235732,0,0,0,3,3,0,0,1
1.1193055,0,0,0,3,3,0,0,2
1.222132,0,0,0,3,3,0,0,3
1.256289,0,0,0,3,3,0,1,0
1.2685648,0,0,0,3,3,0,1,1
1.2885218,0,0,0,3,3,0,1,2
1.3259609,0,0,0,3,3,0,1,3
1.2582268,0,0,0,3,3,0,2,0
1.2864847,0,0,0,3,3,0,2,1
1.2670308,0,0,0,3,3,0,2,2
1.3256719,0,0,0,3,3,0,2,3
1.5428686,0,0,0,3,3,0,3,0
1.4625589,0,0,0,3,3,0,3,1
1.4678248,0,0,0,3,3,0,3,2
1.3512293,0,0,0,3,3,0,3,3
1.0468159,0,0,0,3,3,1,0,0
1.1331739,0,0,0,3,3,1,0,1
1.1892841,0,0,0,3,3,1,0,2
1.2608712,0,0,0,3,3,1,0,3
1.1220495,0,0,0,3,3,1,1,0
1.0660071,0,0,0,3,3,1,1,1
1.1422876,0,0,0,3,3,1,1,2
1.0977275,0,0,0,3,3,1,1,3
1.1769298,0,0,0,3,3,1,2,0
1.2030849,0,0,0,3,3,1,2,1
1.2365757,0,0,0,3,3,1,2,2
1.2333337,0,0,0,3,3,1,2,3
1.2617011,0,0,0,3,3,1,3,0
1.1888238,0,0,0,3,3,1,3,1
1.2080048,0,0,0,3,3,1,3,2
1.0833915,0,0,0,3,3,1,3,3
1.0472169,0,0,0,3,3,2,0,0
1.1920986,0,0,0,3,3,2,0,1
1.1334321,0,0,0,3,3,2,0,2
1.2556472,0,0,0,3,3,2,0,3
1.17616,0,0,0,3,3,2,1,0
1.2366587,0,0,0,3,3,2,1,1
1.2018914,0,0,0,3,3,2,1,2
1.2333837,0,0,0,3,3,2,1,3
1.1204488,0,0,0,3,3,2,2,0
1.145182,0,0,0,3,3,2,2,1
1.064334,0,0,0,3,3,2,2,2
1.0930696,0,0,0,3,3,2,2,3
1.2600002,0,0,0,3,3,2,3,0
1.2036645,0,0,0,3,3,2,3,1
1.1894403,0,0,0,3,3,2,3,2
1.0738446,0,0,0,3,3,2,3,3
1.0750307,0,0,0,3,3,3,0,0
1.2525712,0,0,0,3,3,3,0,1
1.2516127,0,0,0,3,3,3,0,2
1.4127737,0,0,0,3,3,3,0,3
1.0648203,0,0,0,3,3,3,1,0
1.0903841,0,0,0,3,3,3,1,1
1.1465338,0,0,0,3,3,3,1,2
1.1044675,0,0,0,3,3,3,1,3
1.0643942,0,0,0,3,3,3,2,0
1.146883,0,0,0,3,3,3,2,1
1.0922873,0,0,0,3,3,3,2,2
1.1088525,0,0,0,3,3,3,2,3
1.0658119,0,0,0,3,3,3,3,0
1.0154173,0,0,0,3,3,3,3,1
1.012391,0,0,0,3,3,3,3,2
0.93852144,0,0,0,3,3,3,3,3
0.67349535,0,0,1,0,0,0,0,1
0.70447326,0,0,1,0,0,0,0,2
0.84391552,0,0,1,0,0,0,0,3
0.68592095,0,0,1,0,0,0,1,0
0.76916713,0,0,1,0,0,0,1,1
0.79652888,0,0,1,0,0,0,1,2
0.96961504,0,0,1,0,0,0,1,3
0.71147519,0,0,1,0,0,0,2,0
0.7871514,0,0,1,0,0,0,2,1
0.79222268,0,0,1,0,0,0,2,2
0.95196104,0,0,1,0,0,0,2,3
0.87064463,0,0,1,0,0,0,3,0
0.95244205,0,0,1,0,0,0,3,1
0.9469983,0,0,1,0,0,0,3,2
1.0748852,0,0,1,0,0,0,3,3
0.68134356,0,0,1,0,0,1,0,0
0.80688965,0,0,1,0,0,1,0,1
0.82914728,0,0,1,0,0,1,0,2
1.0251629,0,0,1,0,0,1,0,3
0.76447773,0,0,1,0,0,1,1,0
0.8064785,0,0,1,0,0,1,1,1
0.89861155,0,0,1,0,0,1,1,2
1.0565269,0,0,1,0,0,1,1,3
0.78582108,0,0,1,0,0,1,2,0
0.89650059,0,0,1,0,0,1,2,1
0.88192374,0,0,1,0,0,1,2,2
1.0768491,0,0,1,0,0,1,2,3
0.96565717,0,0,1,0,0,1,3,0
0.94541985,0,0,1,0,0,1,3,1
0.93281543,0,0,1,0,0,1,3,2
1.0869601,0,0,1,0,0,1,3,3
0.73888284,0,0,1,0,0,2,0,0
0.8368547,0,0,1,0,0,2,0,1
0.88628274,0,0,1,0,0,2,0,2
1.0310649,0,0,1,0,0,2,0,3
0.88003075,0,0,1,0,0,2,1,0
0.97854155,0,0,1,0,0,2,1,1
0.98841536,0,0,1,0,0,2,1,2
1.1619567,0,0,1,0,0,2,1,3
0.82093996,0,0,1,0,0,2,2,0
0.90268612,0,0,1,0,0,2,2,1
0.86496717,0,0,1,0,0,2,2,2
1.038926,0,0,1,0,0,2,2,3
1.0330856,0,0,1,0,0,2,3,0
1.0099413,0,0,1,0,0,2,3,1
0.99617273,0,0,1,0,0,2,3,2
1.1337627,0,0,1,0,0,2,3,3
0.91160494,0,0,1,0,0,3,0,0
1.0800881,0,0,1,0,0,3,0,1
1.0540767,0,0,1,0,0,3,0,2
1.2604952,0,0,1,0,0,3,0,3
1.02123,0,0,1,0,0,3,1,0
1.0900022,0,0,1,0,0,3,1,1
1.1320547,0,0,1,0,0,3,1,2
1.2136908,0,0,1,0,0,3,1,3
0.98304152,0,0,1,0,0,3,2,0
1.1084098,0,0,1,0,0,3,2,1
1.0533246,0,0,1,0,0,3,2,2
1.1950366,0,0,1,0,0,3,2,3
1.1497196,0,0,1,0,0,3,3,0
1.1039801,0,0,1,0,0,3,3,1
1.1050754,0,0,1,0,0,3,3,2
1.1591357,0,0,1,0,0,3,3,3
0.8077907,0,0,1,0,1,0,0,1
0.88667351,0,0,1,0,1,0,0,2
1.0280504,0,0,1,0,1,0,0,3
0.79789299,0,0,1,0,1,0,1,0
0.86013609,0,0,1,0,1,0,1,1
0.97854364,0,0,1,0,1,0,1,2
1.104302,0,0,1,0,1,0,1,3
0.88535899,0,0,1,0,1,0,2,0
0.98435992,0,0,1,0,1,0,2,1
1.0010488,0,0,1,0,1,0,2,2
1.18603,0,0,1,0,1,0,2,3
1.048682,0,0,1,0,1,0,3,0
1.1118762,0,0,1,0,1,0,3,1
1.1272579,0,0,1,0,1,0,3,2
1.2812009,0,0,1,0,1,0,3,3
0.7871502,0,0,1,0,1,1,0,0
0.83864516,0,0,1,0,1,1,0,1
0.98062742,0,0,1,0,1,1,0,2
1.1282161,0,0,1,0,1,1,0,3
0.81670928,0,0,1,0,1,1,1,0
0.81665486,0,0,1,0,1,1,1,1
0.99375993,0,0,1,0,1,1,1,2
1.0829515,0,0,1,0,1,1,1,3
0.93902677,0,0,1,0,1,1,2,0
1.0154164,0,0,1,0,1,1,2,1
1.0019027,0,0,1,0,1,1,2,2
1.192603,0,0,1,0,1,1,2,3
1.0785331,0,0,1,0,1,1,3,0
1.0320512,0,0,1,0,1,1,3,1
1.072257,0,0,1,0,1,1,3,2
1.169008,0,0,1,0,1,1,3,3
0.90064585,0,0,1,0,1,2,0,0
1.0133903,0,0,1,0,1,2,0,1
1.005957,0,0,1,0,1,2,0,2
1.2048894,0,0,1,0,1,2,0,3
1.0126057,0,0,1,0,1,2,1,0
1.0910896,0,0,1,0,1,2,1,1
1.0914367,0,0,1,0,1,2,1,2
1.2616299,0,0,1,0,1,2,1,3
0.99298638,0,0,1,0,1,2,2,0
1.0195258,0,0,1,0,1,2,2,1
1.0444067,0,0,1,0,1,2,2,2
1.2069131,0,0,1,0,1,2,2,3
1.195732,0,0,1,0,1,2,3,0
1.156594,0,0,1,0,1,2,3,1
1.1930813,0,0,1,0,1,2,3,2
1.2893966,0,0,1,0,1,2,3,3
1.0457654,0,0,1,0,1,3,0,0
1.1515938,0,0,1,0,1,3,0,1
1.1904181,0,0,1,0,1,3,0,2
1.3905126,0,0,1,0,1,3,0,3
1.0181718,0,0,1,0,1,3,1,0
1.0724881,0,0,1,0,1,3,1,1
1.1890252,0,0,1,0,1,3,1,2
1.272173,0,0,1,0,1,3,1,3
1.018594,0,0,1,0,1,3,2,0
1.1319768,0,0,1,0,1,3,2,1
1.1222019,0,0,1,0,1,3,2,2
1.2626541,0,0,1,0,1,3,2,3
1.1646062,0,0,1,0,1,3,3,0
1.0470136,0,0,1,0,1,3,3,1
1.0900092,0,0,1,0,1,3,3,2
1.145923,0,0,1,0,1,3,3,3
0.83543116,0,0,1,0,2,0,0,1
0.82975274,0,0,1,0,2,0,0,2
0.9467991,0,0,1,0,2,0,0,3
0.84360999,0,0,1,0,2,0,1,0
0.97529131,0,0,1,0,2,0,1,1
0.95001566,0,0,1,0,2,0,1,2
1.1348388,0,0,1,0,2,0,1,3
0.8793425,0,0,1,0,2,0,2,0
0.93565679,0,0,1,0,2,0,2,1
0.9417125,0,0,1,0,2,0,2,2
1.0683858,0,0,1,0,2,0,2,3
1.0718383,0,0,1,0,2,0,3,0
1.1451635,0,0,1,0,2,0,3,1
1.1350617,0,0,1,0,2,0,3,2
1.2737806,0,0,1,0,2,0,3,3
0.87704694,0,0,1,0,2,1,0,0
1.0107671,0,0,1,0,2,1,0,1
0.90479243,0,0,1,0,2,1,0,2
1.1443607,0,0,1,0,2,1,0,3
0.96527147,0,0,1,0,2,1,1,0
1.0044138,0,0,1,0,2,1,1,1
0.95357674,0,0,1,0,2,1,1,2
1.128654,0,0,1,0,2,1,1,3
0.95521069,0,0,1,0,2,1,2,0
1.0223843,0,0,1,0,2,1,2,1
1.0111851,0,0,1,0,2,1,2,2
1.1963035,0,0,1,0,2,1,2,3
1.1573232,0,0,1,0,2,1,3,0
1.1132128,0,0,1,0,2,1,3,1
1.0791675,0,0,1,0,2,1,3,2
1.2119781,0,0,1,0,2,1,3,3
0.88951492,0,0,1,0,2,2,0,0
0.94365615,0,0,1,0,2,2,0,1
0.98409164,0,0,1,0,2,2,0,2
1.1286376,0,0,1,0,2,2,0,3
1.00804,0,0,1,0,2,2,1,0
1.0452471,0,0,1,0,2,2,1,1
1.0607719,0,0,1,0,2,2,1,2
1.2447786,0,0,1,0,2,2,1,3
0.91493142,0,0,1,0,2,2,2,0
0.97772074,0,0,1,0,2,2,2,1
0.91154039,0,0,1,0,2,2,2,2
1.0521438,0,0,1,0,2,2,2,3
1.131457,0,0,1,0,2,2,3,0
1.1003197,0,0,1,0,2,2,3,1
1.0465236,0,0,1,0,2,2,3,2
1.183008,0,0,1,0,2,2,3,3
1.1091287,0,0,1,0,2,3,0,0
1.246596,0,0,1,0,2,3,0,1
1.197283,0,0,1,0,2,3,0,2
1.4397464,0,0,1,0,2,3,0,3
1.0639678,0,0,1,0,2,3,1,0
1.1410853,0,0,1,0,2,3,1,1
1.1463419,0,0,1,0,2,3,1,2
1.244778,0,0,1,0,2,3,1,3
1.0450156,0,0,1,0,2,3,2,0
1.1674886,0,0,1,0,2,3,2,1
1.082242,0,0,1,0,2,3,2,2
1.2450778,0,0,1,0,2,3,2,3
1.19598,0,0,1,0,2,3,3,0
1.0905235,0,0,1,0,2,3,3,1
1.0499266,0,0,1,0,2,3,3,2
1.1467897,0,0,1,0,2,3,3,3
1.0673354,0,0,1,0,3,0,0,1
1.0505173,0,0,1,0,3,0,0,2
1.1312644,0,0,1,0,3,0,0,3
1.0395067,0,0,1,0,3,0,1,0
1.1558442,0,0,1,0,3,0,1,1
1.1629107,0,0,1,0,3,0,1,2
1.3041018,0,0,1,0,3,0,1,3
1.0518301,0,0,1,0,3,0,2,0
1.1735457,0,0,1,0,3,0,2,1
1.1852074,0,0,1,0,3,0,2,2
1.3346713,0,0,1,0,3,0,2,3
1.2608988,0,0,1,0,3,0,3,0
1.3341899,0,0,1,0,3,0,3,1
1.3291855,0,0,1,0,3,0,3,2
1.5273809,0,0,1,0,3,0,3,3
1.0658553,0,0,1,0,3,1,0,0
1.1460967,0,0,1,0,3,1,0,1
1.1930747,0,0,1,0,3,1,0,2
1.3111354,0,0,1,0,3,1,0,3
1.1425437,0,0,1,0,3,1,1,0
1.1440897,0,0,1,0,3,1,1,1
1.1894716,0,0,1,0,3,1,1,2
1.2380229,0,0,1,0,3,1,1,3
1.1683015,0,0,1,0,3,1,2,0
1.2042987,0,0,1,0,3,1,2,1
1.2418116,0,0,1,0,3,1,2,2
1.3002661,0,0,1,0,3,1,2,3
1.2803671,0,0,1,0,3,1,3,0
1.2394384,0,0,1,0,3,1,3,1
1.2383568,0,0,1,0,3,1,3,2
1.3111957,0,0,1,0,3,1,3,3
1.1028559,0,0,1,0,3,2,0,0
1.2422352,0,0,1,0,3,2,0,1
1.1875954,0,0,1,0,3,2,0,2
1.3518245,0,0,1,0,3,2,0,3
1.210829,0,0,1,0,3,2,1,0
1.2846875,0,0,1,0,3,2,1,1
1.2351458,0,0,1,0,3,2,1,2
1.3508897,0,0,1,0,3,2,1,3
1.1715969,0,0,1,0,3,2,2,0
1.2422308,0,0,1,0,3,2,2,1
1.1966586,0,0,1,0,3,2,2,2
1.2649468,0,0,1,0,3,2,2,3
1.3147221,0,0,1,0,3,2,3,0
1.2850739,0,0,1,0,3,2,3,1
1.2787859,0,0,1,0,3,2,3,2
1.3498225,0,0,1,0,3,2,3,3
1.2539704,0,0,1,0,3,3,0,0
1.2817324,0,0,1,0,3,3,0,1
1.2934558,0,0,1,0,3,3,0,2
1.5618464,0,0,1,0,3,3,0,3
1.2070537,0,0,1,0,3,3,1,0
1.2456696,0,0,1,0,3,3,1,1
1.2912337,0,0,1,0,3,3,1,2
1.3638052,0,0,1,0,3,3,1,3
1.2045252,0,0,1,0,3,3,2,0
1.2767864,0,0,1,0,3,3,2,1
